X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate
-88.2484365621547,40.1203458091789,162,Aluminum,Davit,Cobra,HPS,150,SL020,1257757.6279,1007994.15,4,,216,No,,Natural,,GE,No,,AERIAL,,
-88.2491679778938,40.1212195380981,163,Steel,Truss Arm,Cobra,HPS,150,SL020,1258075.71955,1007789.298,3,,217,No,,Green,,GE,No,,AERIAL,,
-88.2497221718981,40.1212263060157,164,Steel,Truss Arm,Cobra,HPS,150,SL020,1258078.038825,1007634.31,3,,218,No,,Green,,GE,No,,AERIAL,,
-88.2502132436998,40.1212559900955,165,Aluminum,Davit,Cobra,HPS,150,SL020,1258088.72345,1007497.24,4,,219,No,,Natural,,GE,No,,AERIAL,,
-88.2614769848121,40.1213598703444,166,Steel,Truss Arm,Cobra,HPS,150,SL020,1258123.820075,1004346.92,3,,220,No,,Green,,GE,No,,AERIAL,,
-88.2609445982999,40.1213545115335,167,Steel,Truss Arm,Cobra,HPS,150,SL020,1258121.98885,1004495.809,3,,221,No,,Green,,GE,No,,AERIAL,,
-88.260402564089,40.1213555278202,168,Steel,Truss Arm,Cobra,HPS,150,SL020,1258122.4828,1004647.393,3,,222,No,,Green,,GE,No,,AERIAL,,
-88.2566973919914,40.1212427846944,169,Steel,Truss Arm,Cobra,HPS,150,SL020,1258082.2837,1005683.615,3,,223,No,,Green,,GE,No,,AERIAL,,
-88.2302946995418,40.1095539355443,170,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253831.679725,1013067.72,2,,225,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2303031491298,40.1097663960496,171,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253909.0729,1013073.62,2,,226,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2303008484173,40.1099408946387,172,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1253972.640775,1013071.69,2,,227,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.230303896239,40.1101232667423,173,Cast Aluminum,Other,Teardrop,HPS,100,SL067,1254037.82485,1013068.382,2,,228,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.2300230877185,40.1102408120804,174,Cast Aluminum,Other,Cobra,HPS,250/100,SL067,1254081.248175,1013151.607,2,,229,Yes,,Black,Lumec,GE,No,,AERIAL,,
-88.2295233435145,40.1102463535114,175,Cast Aluminum,Other,Cobra,HPS,250/100,SL067,1254084.167225,1013287.222,2,,230,Yes,,Black,Lumec,GE,No,,AERIAL,,
-88.2501611902551,40.1128488026672,184,Cast Iron,Other,Globe,IND,55,SL030,1255029.167925,1007517.101175,7,,244,No,,Green,,QL,Yes,,AERIAL,,
-88.2297116979009,40.1090334817585,187,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253642.276225,1013237.073,1,,247,Yes,,Black,,GE,No,,AERIAL,,
-88.2301239926581,40.109142111345,188,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253681.713975,1013120.245,1,,248,Yes,,Black,,GE,No,,AERIAL,,
-88.2298346519036,40.1091430897181,189,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253682.16452499,1013201.177,1,,249,Yes,,Black,,GE,No,,AERIAL,,
-88.2295532435326,40.1091465304812,190,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253683.50975,1013278.57,1,,250,Yes,,Black,,GE,No,,AERIAL,,
-88.2292658313436,40.1091488691055,191,Aluminum,Other,Cobra,HPS/Induction,250/100,SL067,1253684.455475,1013362.935,1,,251,Yes,,Black,,GE,No,,AERIAL,,
-88.2334539925981,40.1106976996001,193,Cast Aluminum,Combo,,HPS/Induction,250/100,SL099,1254252.795375,1012185.051,8,,253,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,
-88.233462557011,40.1104839895494,194,Cast Aluminum,Combo,Cobra,HPS/Induction,250/100,SL099,1254170.30615,1012187.119,8,,254,Yes,,Black,Sternberg,GE/QL,Yes,,AERIAL,,
-88.23362981674,40.1104908018778,195,Cast Aluminum,Combo,Cobra,HPS/Induction,250/100,SL099,1254185.530325,1012142.815575,8,,255,No,,Black,Sternberg,GE/QL,Yes,,AERIAL,,
-88.2337112370126,40.1103284054678,196,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL099,1254112.867575,1012116.992,5,,256,No,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2583518875022,40.1054501225489,197,Cast Aluminum,Other,Globe,HPS,100,SL030,1252328.87275,1005225.77,1,,257,No,,Green,,GE,Yes,,AERIAL,,
-88.2586785794235,40.1054595055471,198,Cast Aluminum,Other,Globe,HPS,100,SL084,1252332.213925,1005134.383,1,,258,No,,Green,,GE,Yes,,AERIAL,,
-88.2334117400539,40.1103368691344,200,Cast Aluminum,Traffic Signal,Teardrop,HPS,250,SL099,1254114.38475,1012199.676,5,,263,No,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2332703116275,40.1103253226085,201,Cast Aluminum,Other,Teardrop,HPS,250,SL099,1254110.743575,1012240.121925,2,,264,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2330009279495,40.1103275185564,202,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254113.755325,1012316.059,8,,265,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2327399288606,40.1103303326846,203,Cast Aluminum,Other,Teardrop,HPS,250,SL099,1254119.185775,1012395.137,2,,266,Yes,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2325229167723,40.1103325468752,204,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254118.16025,1012452.424,8,,267,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.2321987580746,40.1103354750126,205,Cast Aluminum,Combo,Teardrop/Teardrop,HPS,250/100,SL099,1254117.090225,1012542.371,8,,268,No,,Black,Lumec,GE,Yes,,AERIAL,,11/1/18
-88.23211329364,40.1105759987534,206,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254203.41675,1012563.225,8,,269,Yes,,Black,Sternberg,GE/QL,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2319809736264,40.1106707368768,207,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254237.97059999,1012600.1959,8,,270,Yes,,Black,Sternberg,GE/QL,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2391171305193,40.1182041290847,208,Aluminum,Other,Other,HPS,150,SL061,1256980.071925,1010601.282,3,,274,No,,Black,,GE,No,,AERIAL,,
-88.2450817612,40.1160000567783,209,Aluminum,Pipe Arm,Cobra,HPS,250,SL028,1256175.451375,1008933.937,4,,278,Yes,,Natural,,GE,No,,AERIAL,,
-88.2436177518425,40.1131210088422,210,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255132.485875,1009346.534,4,,279,No,,Natural,,GE,No,,AERIAL,,
-88.2435994655068,40.1135415864199,211,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255281.976825,1009346.122,4,,280,No,,Natural,,GE,No,,AERIAL,,
-88.2435928125119,40.1138242152973,212,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255385.63025,1009352.036,4,,281,No,,Natural,,GE,No,,AERIAL,,
-88.2435973755788,40.1142918789665,213,Aluminum,Pipe Arm,Cobra,HPS,250,SL034,1255555.53125,1009350.588,4,,282,No,,Natural,,GE,No,,AERIAL,,
-88.2438911369415,40.1162105722021,215,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256252.471475,1009266.855125,5,,286,No,,Black,,GE,Yes,,AERIAL,,
-88.2444357642406,40.1162148065517,216,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256252.12495,1009113.2298,5,,287,No,,Black,,GE,Yes,,AERIAL,,
-88.2458037209755,40.116385762914,217,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256315.75835,1008731.879825,5,,290,No,,Black,,GE,Yes,,AERIAL,,
-88.2452601955811,40.1172175564453,218,Aluminum,Pipe Arm,Cobra,HPS,250,SL033,1256615.41105,1008886.352,4,,293,Yes,,Natural,,GE,No,,AERIAL,,
-88.245293527127,40.1172115034746,219,Aluminum,Davit,Cobra,HPS,250,SL088,1256616.70365,1008874.272725,1,,294,Yes,,Black,,GE,No,,AERIAL,,
-88.2455937396563,40.1172062131654,220,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.6935,1008790.31245,1,,296,Yes,,Black,,GE,No,,AERIAL,,
-88.2457954782644,40.1172051319615,221,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.24405,1008733.89125,1,,297,Yes,,Black,,GE,No,,AERIAL,,
-88.2459605733504,40.1172049369024,222,Aluminum,Davit,Cobra,HPS,250,SL088,1256614.12765,1008687.717925,1,,298,Yes,,Black,,GE,No,,AERIAL,,
-88.2462202783492,40.1172040607852,223,Aluminum,Davit,Cobra,HPS,250,SL088,1256613.737075,1008615.0848,1,,299,Yes,,Black,,GE,No,,AERIAL,,
-88.2464216567969,40.1172029863253,224,Aluminum,Davit,Cobra,HPS,250,SL088,1256613.29059999,1008558.764425,1,,300,Yes,,Black,,GE,No,,AERIAL,,
-88.2443696131435,40.1183362505944,225,Cast Aluminum,Other,Globe,IND,85,SL032,1257025.2998,1009131.079125,1,,305,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18
-88.2449418924019,40.1183330646508,226,Cast Aluminum,Other,Globe,IND,85,SL032,1257024.6741,1008971.3426,1,,306,Yes,,Black,,QL,Yes,,AERIAL,,10/12/18
-88.2382840723939,40.1199537017962,227,Aluminum,Davit,Cobra,HPS,100,SL047,1257617.66232499,1010833.584,4,,307,No,,Natural,,GE,No,,AERIAL,,
-88.2386134346975,40.1198772664098,228,Aluminum,Davit,Cobra,HPS,100,SL047,1257589.719725,1010741.503,4,,308,No,,Natural,,GE,No,,AERIAL,,
-88.238666524816,40.1193517931755,229,Aluminum,Truss Arm,Cobra,HPS,250,SL047,1257398.2823,1010726.859,6,,309,No,,Black,,GE,No,,AERIAL,,
-88.2385455349979,40.1192007325632,230,Aluminum,Davit,Cobra,HPS,100,SL047,1257343.289275,1010760.754,4,,310,No,,Natural,,GE,No,,AERIAL,,
-88.2378277967948,40.1192175105615,231,Aluminum,Davit,Cobra,HPS,100,SL047,1257349.61584999,1010962.484,4,,311,No,,Natural,,GE,No,,AERIAL,,
-88.2448009420849,40.1192881550675,232,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257373.332475,1009011.284,4,,312,No,,Natural,,GE,No,,AERIAL,,
-88.2442183110053,40.1192925689034,233,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257379.00915,1009174.92,4,,313,No,,Natural,,GE,No,,AERIAL,,
-88.2436777114076,40.119296149555,234,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257376.55954999,1009325.413,4,,314,No,,Natural,,GE,No,,AERIAL,,
-88.2453099429538,40.1192778310116,235,Aluminum,Pipe Arm,Cobra,HPS,250,SL024,1257369.430125,1008868.937,4,,315,No,,Natural,,GE,No,,AERIAL,,
-88.2502236059122,40.1217177003544,236,Aluminum,Davit,Cobra,HPS,150,SL020,1258256.91474999,1007493.912,4,,316,No,,Natural,,GE,No,,AERIAL,,
-88.250223245276,40.1220466419894,237,Aluminum,Davit,Cobra,HPS,150,SL020,1258375.284725,1007493.345,4,,317,No,,Natural,,GE,No,,AERIAL,,
-88.2484026680778,40.1159866030327,238,Cast Iron,Other,Globe,IND,55,SL030,1256175.75692499,1008004.45105,7,,319,No,,Green,,QL,Yes,,AERIAL,,
-88.2483499413142,40.1152609934362,239,Cast Iron,Other,Globe,IND,55,SL030,1255901.4775,1008019.51135,7,,320,No,,Green,,QL,Yes,,AERIAL,,
-88.2319145497611,40.1103388965499,240,Cast Aluminum,Combo,Teardrop,HPS,250/100,SL099,1254117.58495,1012623.556,8,,325,Yes,,Black,Lumec,GE,Yes,"Upper - HPS, Lower - IND",AERIAL,,
-88.2317657416477,40.1103397325255,241,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254117.11255,1012666.302,2,,326,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.231568408812,40.1103376761079,242,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254119.5079,1012714.949,2,,327,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2313534796247,40.1103408247863,243,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254120.593775,1012777.799,2,,328,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2311207247867,40.1103424731064,244,Cast Aluminum,Other,Teardrop,HPS,250/100,SL099,1254120.487725,1012838.414,2,,329,Yes,,Black,Lumec,GE,Yes,,AERIAL,,
-88.2507927239171,40.1143026330687,245,Cast Iron,Other,Globe,IND,55,SL030,1255557.829675,1007339.51755,7,,338,No,,Green,,QL,Yes,,AERIAL,,
-88.2436059691848,40.111556966454,246,Aluminum,Davit,Cobra,HPS,250,SL078,1254561.83045,1009350.474,4,,342,No,,Natural,,GE,No,,AERIAL,,
-88.2436105421885,40.1119233136118,247,Aluminum,Davit,Cobra,HPS,250,SL078,1254690.769775,1009346.908,4,,343,No,,Natural,,GE,No,,AERIAL,,
-88.2431954605175,40.1166377798573,248,Cast Aluminum,Other,Globe,IND,85,SL033,1256406.600375,1009458.66035,1,,346,Yes,,Black,,QL,Yes,,AERIAL,,
-88.2392028076731,40.1179881273538,249,Aluminum,Other,Other,HPS,150,SL061,1256901.360575,1010577.404,3,,347,No,,Black,,GE,No,,AERIAL,,
-88.2462188494381,40.1173788024032,250,Cast Aluminum,Other,Cobra,HPS,100,SL088,1256677.39314999,1008615.422075,1,,349,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2454792476021,40.1173715494094,251,Aluminum,Other,Cobra,HPS,100,SL088,1256674.95445,1008822.27355,1,,350,Yes,,Black,,GE,No,,AERIAL,,
-88.2447294685275,40.1182136768384,252,Cast Aluminum,Other,Globe,HPS,100,SL032,1256984.804575,1009035.724075,1,,352,Yes,F,Black,,GE,Yes,,AERIAL,,
-88.2548414414503,40.084418593766,253,Wood,Other,Cobra,HPS,100,SL037,1244668.29149999,1006214.488,2,,358,No,,Natural,,GE,No,,AERIAL,,
-88.2546903222814,40.0857445290265,254,Wood,Other,Cobra,HPS,100,SL037,1245151.343775,1006256.346,2,,361,No,,Natural,,GE,No,,AERIAL,,
-88.2547043696711,40.0862303747851,255,Wood,Other,Cobra,HPS,100,SL037,1245328.325475,1006252.259,2,,362,No,,Natural,,GE,No,,AERIAL,,
-88.2541191433047,40.0862968324683,256,Wood,Other,Cobra,HPS,100,SL037,1245352.67992499,1006415.985,2,,363,No,,Natural,,GE,No,,AERIAL,,
-88.2535181214982,40.0863522670233,257,Wood,Other,Cobra,HPS,100,SL037,1245373.024175,1006584.135,2,,364,No,,Natural,,GE,No,,AERIAL,,
-88.251289022041,40.1090573908024,258,Steel,Truss Arm,Cobra,HPS,100,SL035,1253645.48465,1007192.9925,3,,376,No,,Green,,GE,No,,AERIAL,,
-88.2539801051104,40.0860055009092,259,Wood,Other,Cobra,HPS,100,SL037,1245246.587625,1006454.983,2,,382,No,,Natural,,GE,No,,AERIAL,,
-88.2420369781357,40.1164938245265,260,Cast Aluminum,Other,Globe,HPS,100,SL041,1256354.446725,1009783.585075,1,,388,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2425018169947,40.116569143555,261,Aluminum,Pipe Arm,Cobra,HPS,250,SL041,1256380.5706,1009654.35,4,,389,Yes,,Natural,,GE,No,,AERIAL,,
-88.2425060923814,40.11655890591,262,Cast Aluminum,Other,Globe,HPS,100,SL041,1256378.246075,1009653.054,1,,390,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2425140877592,40.1168994850162,263,Aluminum,Pipe Arm,Cobra,HPS,250,SL041,1256502.30294999,1009649.34525,4,,391,Yes,,Natural,,GE,No,,AERIAL,,
-88.2425945357479,40.1172060583827,264,Cast Aluminum,Other,Globe,HPS,100,SL041,1256613.482325,1009627.469625,1,,392,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2427981706749,40.1172461180902,265,Cast Aluminum,Other,Globe,HPS,100,SL041,1256627.75692499,1009570.2427,1,,393,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2614669636272,40.1116873465937,266,Aluminum,Truss Arm,Cobra,HPS,70,SL082,1254598.493625,1004347.713,3,,394,No,,Natural,,GE,No,,AERIAL,,
-88.2620654103851,40.1116924905839,267,Aluminum,Truss Arm,Cobra,HPS,70,SL082,1254603.8874,1004185.739625,3,,395,No,,Natural,,GE,No,,AERIAL,,
-88.26125902161,40.1102678411485,268,Aluminum,Truss Arm,Cobra,HPS,70,SL082,1254080.74327499,1004407.869,3,,396,No,,Natural,,GE,No,,AERIAL,,
-88.2424241720203,40.1197126439352,269,Fiberglass,Truss Arm,Cobra,HPS,250,SL054,1257528.638,1009675.832,,,397,Yes,1/3,,,GE,No,,AERIAL,,
-88.2406316586826,40.1171752570772,270,Cast Aluminum,Other,Globe,IND,85,SL057,1256604.373325,1010177.129,1,,398,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2395084587001,40.1157314139435,271,Aluminum,Combo,Cobra,LED,,SL060,1256077.7701,1010493.3461,8,2017/01/01 06:00:00+00,399,No,,Black,Valmont,GE,Yes,,GPS,,
-88.2421683133596,40.1196688229136,272,Fiberglass,Truss Arm,Cobra,HPS,250,SL054,1257512.74775,1009745.797,,,400,Yes,1/3,,,GE,No,,AERIAL,,
-88.239044429536,40.1156173954327,273,Aluminum,Combo,Cobra,LED,,SL060,1256037.8987,1010619.284,8,2017/01/01 06:00:00+00,401,No,,Black,Valmont,GE,Yes,,GPS,,
-88.239661407176,40.1159036146273,274,Cast Aluminum,Other,Globe,HPS,100,SL060,1256143.21822499,1010448.53,1,,402,Yes,,Black,,GE,Yes,,AERIAL,,
-88.2401699950484,40.1163894712234,275,Cast Aluminum,Other,Globe,IND,85,SL087,1256318.710025,1010307.51755,1,,403,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,10/12/18
-88.2399328001374,40.1163916371206,276,Cast Aluminum,Other,Globe,IND,85,SL087,1256319.568775,1010373.855525,1,,404,Yes,,Black,Sternberg,GE,Yes,,AERIAL,,10/12/18
-88.2389587640462,40.1152624400326,277,Concrete,Pipe Arm,Cobra,HPS,150,SL060,1255908.507625,1010649.054,3,,405,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2394909752382,40.1151674729288,278,Concrete,Pipe Arm,Cobra,HPS,150,SL060,1255873.754875,1010494.443,3,,408,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2395110309854,40.1130469541934,279,Concrete,Pipe Arm,Cobra,HPS,150,SL062,1255101.27762499,1010493.101,3,,409,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2356297992049,40.1140314377186,280,Steel,Other,Cobra,HPS,150,SL096,1255461.0782,1011578.262,3,,417,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2357703270741,40.1141255705748,281,Steel,Other,Cobra,HPS,150,SL096,1255494.7187,1011541.091,3,,418,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2360926113324,40.1141244240196,282,Steel,Other,Cobra,HPS,150,SL096,1255494.26724999,1011450.518,3,,419,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2359287205113,40.1139393745715,283,Steel,Other,Cobra,HPS,150,SL096,1255427.4494,1011494.694,3,,420,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2357637488003,40.1137561423364,284,Steel,Other,Cobra,HPS,150,SL096,1255360.751475,1011540.908,3,,421,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2360838592171,40.1137547571093,285,Steel,Other,Cobra,HPS,150,SL096,1255360.14884999,1011451.377,3,,422,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2415412804338,40.119296638433,287,Aluminum,Davit,Cobra,HPS,250,SL054,1257376.82624999,1009921.132775,1,,424,Yes,6/8,Black,,GE,No,,AERIAL,,
-88.2433671612317,40.1198409824429,288,Aluminum,Truss Arm,Cobra,HPS,250,SL053,1257575.121525,1009412.063,6,,425,Yes,A,Black,,GE,No,,AERIAL,,
-88.2361693739016,40.1136211014324,289,Steel,Other,Cobra,HPS,150,SL096,1255311.542525,1011429.465,3,,426,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2362885950368,40.1137266951517,290,Steel,Other,Cobra,HPS,150,SL096,1255349.97215,1011396.404,3,,427,No,,Other,Unknown,GE,Yes,,AERIAL,,
-88.2355605119803,40.1162561691906,291,Cast Aluminum,Other,Globe,IND,85,SL048,1256271.534325,1011596.75,1,,428,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2366787313848,40.1162523839882,292,Cast Aluminum,Other,Globe,IND,85,SL048,1256269.4309,1011293.026,1,,429,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2369444012426,40.116251636318,293,Aluminum,Combo,Cobra,Other,250/85,SL048,1256269.46065,1011214.393,6,,430,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18
-88.2374938851739,40.1162473271053,294,Cast Aluminum,Other,Globe,IND,85,SL048,1256267.7248,1011056.02735,1,,431,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18
-88.2407222410839,40.1151305567123,295,Aluminum,Davit,Cobra,HPS,250,SL058,1255859.946125,1010157.2,4,,432,No,,Black,,GE,No,,AERIAL,,
-88.2406520363302,40.1152889032777,296,Aluminum,Davit,Cobra,HPS,250,SL058,1255916.6081,1010172.268,4,,433,No,,Black,,GE,No,,AERIAL,,
-88.2405892565679,40.1154386872015,297,Aluminum,Davit,Cobra,HPS,250,SL058,1255971.81502499,1010191.123,4,,434,No,,Black,,GE,No,,AERIAL,,
-88.2452620386736,40.1179066640464,298,Aluminum,Pipe Arm,Cobra,HPS,250,SL025,1256869.878975,1008881.328,4,,435,Yes,,Natural,,GE,No,,AERIAL,,
-88.2394375984113,40.1176773648937,299,Aluminum,Other,Other,HPS,150,SL061,1256788.085175,1010512.652,3,,444,No,,Black,,GE,No,,AERIAL,,
-88.2391035596598,40.1175942542073,300,Aluminum,Other,Other,HPS,150,SL061,1256757.90795,1010605.313,3,,445,No,,Black,,GE,No,,AERIAL,,
-88.2452670816741,40.1181768388672,301,Aluminum,Pipe Arm,Cobra,HPS,250,SL014,1256968.18525,1008884.484,6,,446,Yes,,Black,,GE,No,,AERIAL,,
-88.2455637874656,40.1182015817808,302,Aluminum,Pipe Arm,Cobra,HPS,250,SL025,1256977.3075,1008797.428,4,,447,No,,Natural,,GE,No,,AERIAL,,
-88.2461236207862,40.1182015606686,303,Aluminum,Pipe Arm,Cobra,HPS,250,SL025,1256977.1374,1008640.886,4,,448,No,,Natural,,GE,No,,AERIAL,,
-88.2466917407909,40.1181960627528,304,Aluminum,Pipe Arm,Cobra,HPS,250,SL025,1256974.97925,1008482.876,4,,449,No,,Natural,,GE,No,,AERIAL,,
-88.2434665229054,40.1169010736264,305,Aluminum,Pipe Arm,Cobra,HPS,250,SL033,1256505.90967499,1009386.138175,,,453,Yes,,Natural,,GE,No,,AERIAL,,
-88.2434322198782,40.1170079114646,306,Cast Aluminum,Other,Globe,IND,85,SL033,1256544.3438,1009395.432375,1,,454,Yes,,Black,,QL,Yes,,AERIAL,,
-88.2434731061366,40.1178493656497,307,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256852.6144,1009386.37855,5,,456,No,A,Natural,,GE,No,,AERIAL,,
-88.2391103050972,40.1174037398825,308,Aluminum,Other,Other,HPS,150,SL061,1256688.504575,1010603.5,3,,465,No,,Black,,GE,No,,AERIAL,,
-88.2395176907627,40.1175086087222,309,Aluminum,Other,Other,HPS,150,SL061,1256726.586425,1010489.524,3,,466,No,,Black,,GE,No,,AERIAL,,
-88.2394699212374,40.1172997603289,310,Aluminum,Other,Other,HPS,150,SL061,1256650.520175,1010502.964,3,,467,No,,Black,,GE,No,,AERIAL,,
-88.2391399776534,40.1172154534302,311,Aluminum,Other,Other,HPS,150,SL061,1256619.906025,1010595.274,3,,468,No,,Black,,GE,No,,AERIAL,,
-88.2577931237966,40.1221074627414,312,Steel,Truss Arm,Cobra,HPS,150,SL021,1258397.01055,1005376.915,3,,484,No,,Green,,GE,No,,AERIAL,,
-88.2546232193972,40.1212409172225,313,Steel,Truss Arm,Cobra,HPS,150,SL020,1258082.110325,1006263.679,3,,485,No,,Green,,GE,No,,AERIAL,,
-88.2540822469263,40.1212325039429,314,Steel,Truss Arm,Cobra,HPS,150,SL020,1258079.179625,1006414.97,3,,486,No,,Green,,GE,No,,AERIAL,,
-88.2535235820553,40.1212373448324,315,Steel,Truss Arm,Cobra,HPS,150,SL020,1258081.082875,1006571.204,3,,487,No,,Green,,GE,No,,AERIAL,,
-88.2725173432455,40.1152399716766,316,Cast Iron,Other,Globe,IND,55,SL010,1255893.851375,1001261.582375,7,,491,No,,Green,,QL,Yes,,AERIAL,,
-88.2391380971568,40.1147957932754,317,Concrete,Pipe Arm,Cobra,HPS,150,SL060,1255738.462375,1010594.65,3,,504,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2402437161743,40.1066148403454,318,Concrete,Pipe Arm,Cobra,HPS,150,SL069,1252757.94635,1010290.626675,3,,508,No,,Natural,Unknown,GE,No,,AERIAL,,
-88.2292912853117,40.107924066645,319,Aluminum,Davit,Cobra,HPS,150,SL072,1253238.27147499,1013353.68075,,,518,No,,Natural,,GE,No,,AERIAL,,
-88.2294916120908,40.1069121188909,320,Aluminum,Davit,Cobra,HPS,150,SL072,1252869.56985,1013298.07692,,,522,No,,Natural,,GE,No,,AERIAL,,
-88.2424867938572,40.1172485185049,321,Aluminum,Pipe Arm,Cobra,HPS,250,SL041,1256632.279275,1009658.281275,4,,533,No,,Natural,,GE,No,,AERIAL,,
-88.2433613046726,40.1121060957348,322,Aluminum,Davit,Cobra,HPS,250,SL079,1254757.42475,1009416.551,4,,534,No,,Natural,,GE,No,,AERIAL,,
-88.2433578424987,40.1113348320457,323,Aluminum,Davit,Cobra,HPS,250,SL079,1254476.4668,1009417.804,4,,535,No,,Natural,,GE,No,,AERIAL,,
-88.2433616340929,40.1109133676797,324,Aluminum,Davit,Cobra,HPS,250,SL079,1254322.93305,1009416.899,4,,536,No,,Natural,,GE,No,,AERIAL,,
-88.2413337415692,40.1197903740203,325,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257556.74659999,1009979.761,1,,537,No,6/8,Black,,GE,Yes,,AERIAL,,
-88.2413551269553,40.119683808494,326,Aluminum,Davit,Cobra,HPS,250,SL054,1257520.15989999,1009973.152,,,538,No,6/8,Natural,,GE,No,,AERIAL,,
-88.2414086455295,40.1196153828664,327,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257493.65555,1009959.582,1,,539,Yes,6/8,Black,,GE,Yes,,AERIAL,,
-88.2414793396517,40.1194493315138,328,Cast Aluminum,Other, , , ,SL054,1257432.294425,1009939.793,1,,540,Yes,6/8,Black,,GE,Yes,,AERIAL,,
-88.2416240864713,40.119101653234,329,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257305.850475,1009899.064,1,,554,Yes,6/8,Black,,GE,Yes,,AERIAL,,
-88.24169544219,40.1189295986997,330,Cast Aluminum,Other,Cobra,HPS,250,SL054,1257242.55402499,1009878.052,1,,555,Yes,6/8,Black,,GE,Yes,,AERIAL,,
